observation_year,policy_id,age,term,currency_gbp,currency_non_gbp,equity,property,bonds,cash,sum_assured,premium,weight,gender,smoker_status,product_type,issue_year,distribution_channel,region,policy_status,event_type,exit_year,payment_method,annual_income_band,policy_duration,missed_payments_last_12m,customer_tenure,fund_value
2026,POL003826,35,20,230642.4053037322,10957.594696267799,7064.125857746047,54201.91614139034,178444.9605859805,1888.9974148831097,241600,5489.01,1.0,Female,Smoker,Term,2025,IFA,London,ACTIVE,,,Direct Debit,40k-60k,2,0,2,0.0
2026,POL003827,29,17,142123.45854530917,18575.54145469083,37105.20574837075,3074.145001661613,93264.55730210968,27255.09194785796,160699,3731.39,1.0,Male,Smoker,Term,2025,Aggregator,South,ACTIVE,,,Direct Debit,20k-40k,2,0,2,0.0
2026,POL003828,22,37,41748.05660285819,15571.943397141811,15072.77788330896,3459.7849744315226,36835.525773410474,1951.9113688490397,57320,960.93,1.0,Female,Non-Smoker,Whole Life,2025,Direct,London,ACTIVE,,,Bank Transfer,<20k,2,2,2,1994.57
2026,POL003829,58,23,127207.7858249373,22380.214175062705,35968.75171509585,4399.791316651593,109028.85994572699,190.5970225255587,149588,3201.34,1.0,Male,Non-Smoker,Whole Life,2025,IFA,Scotland,ACTIVE,,,Direct Debit,20k-40k,2,1,2,6341.23
2026,POL003830,66,37,233526.60896996784,1568.3910300321586,16818.71739686198,21225.570621741237,160427.14656448027,36623.56541691651,235095,4820.42,1.0,Female,Non-Smoker,Whole Life,2025,Aggregator,Scotland,ACTIVE,,,Direct Debit,20k-40k,2,1,2,8929.54
2026,POL003832,40,38,896230.9947354962,84902.00526450376,86706.27109281656,114849.42726205819,772715.7708363716,6861.530808753683,981133,12485.94,1.0,Female,Non-Smoker,Endowment,2025,IFA,South,ACTIVE,,,Credit Card,60k-100k,2,1,2,24742.93
2026,POL003836,29,34,598384.3673751518,40406.632624848164,163049.12027499106,21740.717545327538,336813.33802897047,117187.82415071095,638791,20066.37,1.0,Female,Non-Smoker,Term,2025,Aggregator,Midlands,ACTIVE,,,Bank Transfer,60k-100k,2,0,2,0.0
2026,POL003838,40,22,628957.5683195032,54064.43168049678,58303.41009820296,55581.937421058516,330201.92549553176,238934.7269852067,683022,11512.34,1.0,Male,Non-Smoker,Endowment,2025,Direct,South,ACTIVE,,,Direct Debit,60k-100k,2,0,2,22780.08
2026,POL003839,30,39,1628439.1648640123,183547.83513598773,232279.27389905776,170150.40054541986,1273944.0896131205,135613.2359424017,1811987,38746.93,1.0,Male,Smoker,Term,2025,Direct,London,ACTIVE,,,Direct Debit,100k+,2,0,2,0.0
2026,POL003840,57,25,110294.44685086148,9438.553149138519,10572.555693956716,29761.91381152854,74220.52597393129,5178.004520583447,119733,3534.7,1.0,Male,Non-Smoker,Endowment,2025,IFA,Midlands,ACTIVE,,,Direct Debit,20k-40k,2,0,2,7125.36
2026,POL003841,54,28,473064.60714438336,19722.392855616636,52641.85014901146,64879.23511077996,363733.91367302195,11532.00106718659,492787,6897.59,1.0,Male,Non-Smoker,Term,2025,IFA,Scotland,ACTIVE,,,Direct Debit,40k-60k,2,0,2,0.0
2026,POL003843,38,32,183950.45876297847,28357.541237021534,7408.333246419096,2835.300744793775,195078.46348481943,6985.902523967699,212308,6312.42,1.0,Female,Non-Smoker,Endowment,2025,IFA,North,ACTIVE,,,Direct Debit,20k-40k,2,1,2,13407.41
2026,POL003844,65,26,194021.54031333007,30717.45968666993,6398.287656519435,77366.01279578295,118010.20940634476,22964.490141352857,224739,4596.94,1.0,Male,Non-Smoker,Term,2025,IFA,North,ACTIVE,,,Bank Transfer,20k-40k,2,0,2,0.0
2026,POL003846,61,11,2167829.7544619488,509624.24553805124,104379.8701334172,656155.3041926647,1838128.2299986691,78790.59567524912,2677454,74095.76,1.0,Male,Smoker,Whole Life,2025,Aggregator,Scotland,ACTIVE,,,Direct Debit,100k+,2,0,2,148599.54
2026,POL003849,27,38,356841.27985931665,28268.72014068335,61951.818523545044,4156.339251376501,269477.1660707409,49524.67615433753,385110,7989.56,1.0,Male,Non-Smoker,Whole Life,2025,IFA,Wales,ACTIVE,,,Direct Debit,40k-60k,2,1,2,17337.88
2026,POL003850,26,29,648673.3809568852,243130.61904311483,55768.83311754763,17185.04188530259,800505.7996779722,18344.32531917747,891804,18264.02,1.0,Female,Non-Smoker,Term,2025,Direct,London,ACTIVE,,,Direct Debit,60k-100k,2,0,2,0.0
2026,POL003852,32,36,1523641.175977253,81342.82402274711,175232.98734095032,14581.77622430667,801684.6887795046,613484.5476552382,1604984,24213.99,1.0,Male,Smoker,Term,2025,IFA,London,ACTIVE,,,Direct Debit,100k+,2,0,2,0.0
2026,POL003853,47,24,98173.44084416429,7498.559155835712,15876.84824185501,15261.368183193139,61205.88631189224,13327.897263059604,105672,3215.38,1.0,Female,Non-Smoker,Term,2025,IFA,North,ACTIVE,,,Bank Transfer,20k-40k,2,0,2,0.0
2026,POL003854,63,25,73002.18718479169,17271.812815208308,14694.882284014006,13386.857911580952,61417.23808548455,775.0217189204923,90274,2495.87,1.0,Male,Smoker,Term,2025,Direct,South,ACTIVE,,,Direct Debit,20k-40k,2,0,2,0.0
2026,POL003857,35,29,272553.8654290999,19950.134570900118,87028.8487264151,10489.360673196943,180591.54935616042,14394.241244227538,292504,6525.22,1.0,Female,Smoker,Term,2025,Aggregator,South,ACTIVE,,,Credit Card,20k-40k,2,0,2,0.0
2026,POL003859,29,16,131598.19616217903,20709.803837820975,23958.773707438344,2236.4939634644943,119028.23551887395,7084.496810223209,152308,1836.11,1.0,Male,Non-Smoker,Term,2025,Aggregator,North,ACTIVE,,,Bank Transfer,20k-40k,2,0,2,0.0
2026,POL003860,32,14,212737.21241623588,4547.787583764119,10662.855196663839,28820.221013500934,176686.48095163028,1115.4428382049373,217285,6487.04,1.0,Female,Non-Smoker,Term,2025,Aggregator,North,ACTIVE,,,Credit Card,40k-60k,2,0,2,0.0
2026,POL003861,31,11,211664.30545065276,8214.694549347245,38271.38708279799,44193.47255676815,133085.62161100045,4328.518749433395,219879,4488.13,1.0,Female,Non-Smoker,Whole Life,2025,IFA,South,ACTIVE,,,Direct Debit,20k-40k,2,0,2,10081.09
2026,POL003863,29,38,52393.72489529929,8161.275104700711,5814.076200112987,404.5979968447133,50780.89932959214,3555.426473450163,60555,831.99,1.0,Male,Non-Smoker,Endowment,2025,IFA,Wales,ACTIVE,,,Direct Debit,<20k,2,0,2,1667.87
2026,POL003864,28,34,340356.91147738317,21689.088522616832,32625.93692854435,25626.170089801242,196861.42812964346,106932.46485201092,362046,7073.83,1.0,Male,Non-Smoker,Term,2025,IFA,London,ACTIVE,,,Credit Card,60k-100k,2,0,2,0.0
2026,POL003865,45,33,131527.61584070144,7017.3841592985555,25422.380389568338,10581.077249438695,80818.5998848477,21722.94247614527,138545,2665.67,1.0,Male,Smoker,Term,2025,Direct,North,ACTIVE,,,Direct Debit,<20k,2,0,2,0.0
2026,POL003870,61,35,472213.61797586275,102548.38202413725,37725.627888372605,53756.21541475053,483032.58794332395,247.56875355291413,574762,17064.89,1.0,Female,Non-Smoker,Term,2025,IFA,Scotland,ACTIVE,,,Direct Debit,60k-100k,2,0,2,0.0
2026,POL003871,36,33,36046.07814832522,5125.921851674779,6756.322310756034,2415.251039330447,29992.15432771112,2008.2723222023997,41172,1205.18,1.0,Female,Smoker,Whole Life,2025,IFA,London,ACTIVE,,,Direct Debit,<20k,2,0,2,2457.16
2026,POL003875,55,16,196679.68020217537,22038.31979782463,13769.949931047913,30280.130745699993,168614.3915511911,6053.527772061003,218718,4662.01,1.0,Male,Non-Smoker,Term,2025,Aggregator,Midlands,ACTIVE,,,Direct Debit,20k-40k,2,0,2,0.0
2026,POL003876,32,26,94568.94304738868,3347.056952611325,16534.60970288206,13986.648212827306,58330.882367289654,9063.859717000974,97916,2968.74,1.0,Male,Non-Smoker,Term,2025,Direct,Wales,ACTIVE,,,Bank Transfer,20k-40k,2,0,2,0.0
2026,POL003881,57,17,178890.04970394558,9317.95029605442,35520.43506877737,14341.072147777206,125445.21729215073,12901.275491294698,188208,4353.89,1.0,Female,Non-Smoker,Endowment,2025,Direct,South,ACTIVE,,,Direct Debit,20k-40k,2,0,2,9263.6
2026,POL003882,31,19,483905.4611150718,74543.53888492822,137986.7328556574,14195.537831191423,404029.6952103583,2237.0341027928516,558449,9125.21,1.0,Male,Smoker,Term,2025,IFA,Scotland,ACTIVE,,,Credit Card,60k-100k,2,0,2,0.0
2026,POL003883,67,18,209182.77535243976,29685.224647560244,65844.5491476654,35640.011048791224,127938.28083106333,9445.158972480058,238868,5051.37,1.0,Female,Non-Smoker,Whole Life,2025,IFA,Wales,ACTIVE,,,Bank Transfer,20k-40k,2,2,2,10081.15
2026,POL003884,43,37,160965.4830609927,52047.5169390073,22899.755931439697,8778.43821134412,170973.47994915105,10361.325908065133,213013,3771.91,1.0,Female,Non-Smoker,Endowment,2025,Direct,Wales,ACTIVE,,,Direct Debit,20k-40k,2,0,2,7546.66
2026,POL003886,62,13,262437.48154881643,55069.51845118357,37277.33035389448,57584.60512676636,174302.0327544171,48343.03176492202,317507,3460.03,1.0,Female,Non-Smoker,Term,2025,IFA,Midlands,ACTIVE,,,Direct Debit,60k-100k,2,0,2,0.0
2026,POL003887,34,32,1912746.313900399,116539.68609960098,237559.97181427825,3802.794337454893,1756360.3452077939,31562.8886404729,2029286,38895.6,1.0,Male,Non-Smoker,Whole Life,2025,Aggregator,London,ACTIVE,,,Direct Debit,100k+,2,0,2,81164.3
2026,POL003889,42,17,90022.09254674532,15241.90745325468,28363.903960074964,6059.731128699088,69859.05291199434,981.311999231606,105264,2413.28,1.0,Male,Non-Smoker,Endowment,2025,Aggregator,North,ACTIVE,,,Direct Debit,20k-40k,2,0,2,4894.06
2026,POL003892,57,24,226990.04318954353,18558.956810456468,40467.42297767593,8605.654385324777,180455.01445492584,16020.908182073472,245549,3619.78,1.0,Female,Non-Smoker,Term,2025,IFA,Midlands,ACTIVE,,,Direct Debit,20k-40k,2,0,2,0.0
2026,POL003893,34,19,2744917.0598853864,138484.94011461362,59974.847959298444,123947.904685547,2322311.2787837577,377167.96857139654,2883402,41116.44,1.0,Male,Non-Smoker,Term,2025,IFA,Scotland,ACTIVE,,,Direct Debit,100k+,2,0,2,0.0
2026,POL003897,31,24,858518.8493929872,76663.1506070128,126107.04054511963,38972.60081240021,742812.4415247136,27289.917117766454,935182,11117.71,1.0,Female,Non-Smoker,Whole Life,2025,IFA,Scotland,ACTIVE,,,Direct Debit,60k-100k,2,0,2,21228.11
2026,POL003898,65,34,122841.04640561523,20601.953594384773,32423.77471260888,1257.1273068304076,80458.14361678381,29303.954363776895,143443,1540.49,1.0,Female,Non-Smoker,Term,2025,IFA,South,ACTIVE,,,Direct Debit,20k-40k,2,0,2,0.0
2026,POL003900,40,14,524878.9380439965,79810.06195600354,65023.85390918233,42112.37800405902,486193.22713597445,11359.540950784169,604689,15161.18,1.0,Female,Non-Smoker,Term,2025,Direct,London,ACTIVE,,,Direct Debit,60k-100k,2,2,2,0.0
2026,POL003901,57,21,318071.3702086599,16956.629791340092,78332.53819405379,25959.060669084785,200930.3228305264,29806.078306335025,335028,8864.23,1.0,Male,Non-Smoker,Term,2025,Aggregator,Wales,ACTIVE,,,Direct Debit,60k-100k,2,0,2,0.0
2026,POL003902,23,34,220328.42365664738,13814.576343352615,39640.832406150046,5176.352244819024,188163.83280576553,1161.9825432653888,234143,5155.44,1.0,Female,Non-Smoker,Term,2025,IFA,Scotland,ACTIVE,,,Direct Debit,20k-40k,2,0,2,0.0
2026,POL003904,26,35,72525.78393312705,10603.216066872948,6433.043326981346,2291.515338656869,64098.293439069945,10306.147895291833,83129,1916.29,1.0,Female,Non-Smoker,Whole Life,2025,IFA,Midlands,ACTIVE,,,Direct Debit,<20k,2,0,2,3832.92
2026,POL003905,58,17,1845786.8277807836,415378.17221921636,253121.0199983271,77503.70599096456,1775553.084143688,154987.18986702035,2261165,47290.5,1.0,Male,Non-Smoker,Whole Life,2025,Direct,North,ACTIVE,,,Credit Card,100k+,2,0,2,95002.83
2026,POL003906,61,20,81619.30690314299,13960.693096857009,6400.566837746245,24415.604640438283,55783.76077271871,8980.067749096765,95580,1124.01,1.0,Male,Non-Smoker,Endowment,2025,Direct,South,ACTIVE,,,Direct Debit,20k-40k,2,0,2,2040.28
2026,POL003907,26,37,688713.5556742485,166000.4443257515,141943.63708726875,111633.92490171708,593535.0337518296,7601.404259184492,854714,16589.33,1.0,Male,Non-Smoker,Term,2025,Direct,Scotland,ACTIVE,,,Direct Debit,60k-100k,2,0,2,0.0
2026,POL003908,43,11,34490.602727212885,2629.397272787115,5109.228453490453,1401.2425390950784,26652.426561186654,3957.1024462278147,37120,678.66,1.0,Female,Non-Smoker,Whole Life,2025,Direct,Scotland,ACTIVE,,,Bank Transfer,<20k,2,0,2,1304.01
2026,POL003909,32,11,643600.0022105931,46233.997789406916,168504.1830526004,101093.38384979729,414489.5803475327,5746.852750069636,689834,17716.03,1.0,Male,Non-Smoker,Whole Life,2025,Direct,Midlands,ACTIVE,,,Direct Debit,60k-100k,2,0,2,34518.26
2026,POL003911,28,23,134622.31559947258,13957.684400527418,25131.46940697088,6968.563724785468,99360.73703096087,17119.22983728278,148580,4050.4,1.0,Female,Non-Smoker,Term,2025,Direct,London,ACTIVE,,,Direct Debit,<20k,2,0,2,0.0
2026,POL003912,22,29,116870.19076025265,16758.809239747352,40867.493167413995,5408.948206679225,67858.24015328524,19494.31847262154,133629,3853.4,1.0,Female,Non-Smoker,Endowment,2025,Aggregator,Scotland,ACTIVE,,,Direct Debit,<20k,2,0,2,7477.22
2026,POL003913,56,32,345212.7158407506,76011.2841592494,41189.968891386714,25292.119670876633,275398.20359515713,79343.70784257952,421224,11892.17,1.0,Male,Non-Smoker,Term,2025,IFA,Midlands,ACTIVE,,,Direct Debit,40k-60k,2,0,2,0.0
2026,POL003916,38,39,167955.564226377,10146.435773623001,47551.51210380503,3193.114035566819,91391.66582858241,35965.708032045746,178102,5665.86,1.0,Male,Smoker,Term,2025,Direct,Wales,ACTIVE,,,Direct Debit,20k-40k,2,2,2,0.0
2026,POL003917,51,27,651991.1585127814,65736.84148721863,104447.86305019355,15518.810676114505,597566.3463754649,194.97989822702948,717728,22593.43,1.0,Male,Non-Smoker,Whole Life,2025,Direct,North,ACTIVE,,,Direct Debit,60k-100k,2,0,2,47549.46
2026,POL003918,44,39,727708.435759194,50538.56424080604,76817.28584069092,14363.004033016425,671623.3630980377,15443.347028254997,778247,14922.53,1.0,Male,Non-Smoker,Term,2025,IFA,London,ACTIVE,,,Direct Debit,60k-100k,2,0,2,0.0
2026,POL003920,31,25,178519.3322313836,5632.667768616404,18676.744314467633,29392.95375875489,126489.50080526258,9592.801121514916,184152,5079.03,1.0,Female,Non-Smoker,Term,2025,Aggregator,Wales,ACTIVE,,,Direct Debit,20k-40k,2,0,2,0.0
2026,POL003923,41,16,280848.98566524487,51081.014334755135,21823.196799216017,23351.16529609874,241938.57199262278,44817.06591206245,331930,4927.07,1.0,Male,Non-Smoker,Whole Life,2025,IFA,Midlands,ACTIVE,,,Direct Debit,60k-100k,2,0,2,11191.99
2026,POL003924,50,10,262680.2983964131,10650.701603586902,16347.39422143317,19633.258449168465,225539.62773343967,11810.719595958682,273331,7116.43,1.0,Female,Non-Smoker,Term,2025,Direct,Scotland,ACTIVE,,,Credit Card,20k-40k,2,0,2,0.0
2026,POL003926,65,25,221709.05339737094,30861.94660262906,33032.09585868502,39009.230906558754,162575.59749983932,17954.0757349169,252571,4762.19,1.0,Male,Non-Smoker,Whole Life,2025,Aggregator,London,ACTIVE,,,Direct Debit,20k-40k,2,0,2,10400.16
2026,POL003927,56,39,125209.62751015782,7171.372489842179,3690.3648350057233,4063.474320144722,120081.48625844557,4545.674586403984,132381,2096.68,1.0,Female,Non-Smoker,Term,2025,Direct,Scotland,ACTIVE,,,Direct Debit,<20k,2,0,2,0.0
2026,POL003928,28,26,413801.06511941255,54365.93488058745,38458.66646963379,17748.51358378314,303075.12181029265,108884.69813629042,468167,14069.13,1.0,Female,Non-Smoker,Whole Life,2025,Aggregator,Wales,ACTIVE,,,Credit Card,40k-60k,2,0,2,30820.35
2026,POL003930,39,32,275379.0971817649,15715.902818235103,102367.52215572426,17297.582028241988,169329.63191065178,2100.2639053819876,291095,4968.8,1.0,Male,Non-Smoker,Endowment,2025,IFA,Midlands,ACTIVE,,,Direct Debit,20k-40k,2,0,2,9751.22
2026,POL003932,36,14,81953.73293267775,35402.267067322246,8229.905631512152,9035.626150650127,83613.94370388018,16476.524513957527,117356,3083.34,1.0,Male,Non-Smoker,Term,2025,Aggregator,Wales,ACTIVE,,,Direct Debit,<20k,2,0,2,0.0
2026,POL003933,49,14,533988.2211092977,130583.77889070229,28691.243414923527,168293.38645126723,440042.45995868545,27544.910175123776,664572,13516.08,1.0,Male,Non-Smoker,Term,2025,IFA,London,ACTIVE,,,Direct Debit,60k-100k,2,1,2,0.0
2026,POL003934,31,30,103003.361080568,12884.638919432007,69066.26976682399,13040.680995931052,33033.522263150764,747.5269740942022,115888,3598.83,1.0,Male,Non-Smoker,Term,2025,Direct,Midlands,ACTIVE,,,Direct Debit,<20k,2,0,2,0.0
2026,POL003936,47,23,163807.31864802795,15384.681351972045,29356.365372274377,3543.3982137489284,114576.5479578518,31715.688456124903,179192,4605.87,1.0,Male,Non-Smoker,Term,2025,Direct,South,ACTIVE,,,Direct Debit,20k-40k,2,1,2,0.0
2026,POL003939,52,26,870181.1535292359,23954.84647076414,46735.52203418512,10057.171056589217,836982.0721762737,361.2347329519689,894136,11113.68,1.0,Male,Smoker,Term,2025,IFA,Wales,ACTIVE,,,Direct Debit,60k-100k,2,0,2,0.0
2026,POL003940,54,33,350224.2235296138,46132.77647038619,5837.750315919267,30541.601472696286,355548.64485693496,4429.003354449465,396357,4468.05,1.0,Male,Non-Smoker,Term,2025,IFA,Wales,ACTIVE,,,Direct Debit,40k-60k,2,0,2,0.0
2026,POL003941,38,15,401169.82671464933,51195.17328535067,129671.28998203197,68469.0115654371,250468.02980231013,3756.6686502207885,452365,12075.42,1.0,Female,Non-Smoker,Term,2025,IFA,South,ACTIVE,,,Credit Card,40k-60k,2,0,2,0.0
2026,POL003942,63,36,61497.55651977443,6117.443480225571,9945.706034251129,4809.863406390041,48491.17797779298,4368.252581565859,67615,1063.42,1.0,Male,Non-Smoker,Term,2025,IFA,Wales,ACTIVE,,,Direct Debit,<20k,2,0,2,0.0
2026,POL003943,33,17,84658.1572035039,4050.842796496101,10826.589961746922,2739.682822024636,74195.96235979199,946.7648564364499,88709,1894.31,1.0,Female,Non-Smoker,Endowment,2025,Direct,North,ACTIVE,,,Direct Debit,20k-40k,2,0,2,3731.75
2026,POL003945,61,32,94937.26142261093,22754.73857738907,7971.12018184544,9033.406162861247,93220.38139486668,7467.092260426638,117692,3042.59,1.0,Male,Non-Smoker,Whole Life,2025,IFA,South,ACTIVE,,,Direct Debit,<20k,2,0,2,6161.82
2026,POL003946,52,26,120858.53157016603,18224.46842983397,27019.47125729752,14195.813656254673,84455.61348390211,13412.101602545692,139083,2956.17,1.0,Male,Smoker,Term,2025,Aggregator,Scotland,ACTIVE,,,Direct Debit,20k-40k,2,0,2,0.0
2026,POL003947,49,20,260140.62751339065,26079.372486609354,50021.998220345944,4212.981439546037,226191.97151476546,5793.048825342557,286220,5734.95,1.0,Male,Non-Smoker,Term,2025,IFA,South,ACTIVE,,,Direct Debit,40k-60k,2,0,2,0.0
2026,POL003948,54,11,169645.27231584434,13573.72768415566,18358.536522127684,7757.38290890939,125480.67464001817,31622.40592894476,183219,2358.17,1.0,Male,Non-Smoker,Endowment,2025,IFA,Midlands,ACTIVE,,,Bank Transfer,40k-60k,2,0,2,4640.5
2026,POL003950,41,11,180595.7818688468,19193.218131153204,14251.52673304971,396.04731191621727,155124.88081474177,30016.54514029229,199789,3452.76,1.0,Female,Non-Smoker,Term,2025,Direct,Scotland,ACTIVE,,,Direct Debit,20k-40k,2,1,2,0.0
2026,POL003954,35,38,1610450.69173667,221541.30826333002,629069.2761482539,222615.09586428726,930131.29819009,50176.32979736873,1831992,57715.93,1.0,Male,Smoker,Term,2025,Direct,Wales,ACTIVE,,,Direct Debit,100k+,2,0,2,0.0
2026,POL003955,28,37,25774.419410587416,1246.5805894125842,4577.8214819412615,3929.7777595630005,17390.814572084448,1122.5861864112921,27021,713.59,1.0,Female,Smoker,Term,2025,IFA,Wales,ACTIVE,,,Direct Debit,<20k,2,0,2,0.0
2026,POL003956,47,33,475155.9889303891,9406.01106961089,97321.33834936624,21024.7034154105,355740.41186525463,10475.54636996868,484562,12933.54,1.0,Male,Non-Smoker,Term,2025,Aggregator,North,ACTIVE,,,Credit Card,40k-60k,2,0,2,0.0
2026,POL003958,31,19,142947.0591592365,19288.940840763506,36948.50782975604,23584.560774561232,93770.08017373932,7932.851221943405,162236,5143.12,1.0,Female,Non-Smoker,Endowment,2025,Direct,Scotland,ACTIVE,,,Direct Debit,40k-60k,2,0,2,10854.66
2026,POL003960,57,13,244778.67451668056,49672.32548331944,82573.80902177254,30174.881294402803,165028.24064808368,16674.069035740977,294451,7121.21,1.0,Male,Non-Smoker,Term,2025,Direct,Midlands,ACTIVE,,,Bank Transfer,40k-60k,2,0,2,0.0
2026,POL003961,43,10,305694.1418778682,19896.858122131787,67062.19079383407,22536.170518461106,199953.67988398077,36038.95880372403,325591,8780.56,1.0,Male,Non-Smoker,Term,2025,IFA,London,ACTIVE,,,Bank Transfer,60k-100k,2,0,2,0.0
2026,POL003962,42,20,211706.65907485847,4064.3409251415287,3438.226111533209,54042.48321211094,154988.87740387794,3301.4132724779192,215771,5823.21,1.0,Male,Non-Smoker,Term,2025,IFA,Scotland,ACTIVE,,,Direct Debit,20k-40k,2,0,2,0.0
2026,POL003964,65,18,123105.18055037649,26904.81944962351,5152.850991450255,22504.675364304483,121018.11400874384,1334.3596355014306,150010,3831.49,1.0,Female,Non-Smoker,Endowment,2025,Direct,South,ACTIVE,,,Direct Debit,20k-40k,2,1,2,7718.16
2026,POL003966,59,17,215490.56216096733,29423.437839032675,4827.915960093642,22699.27161590025,198737.06104854404,18649.751375462074,244914,7581.32,1.0,Male,Non-Smoker,Whole Life,2025,IFA,Wales,ACTIVE,,,Direct Debit,20k-40k,2,0,2,14075.3
2026,POL003971,29,38,101894.87065684676,10264.12934315324,29014.103175727425,1910.3565818327834,49739.694808581284,31494.84543385852,112159,1318.77,1.0,Female,Non-Smoker,Endowment,2025,Aggregator,Scotland,ACTIVE,,,Bank Transfer,20k-40k,2,0,2,2650.57
2026,POL003972,43,25,266051.4234874756,10005.576512524392,12587.963255470862,20863.848482705554,158306.60211052408,84298.5861512995,276057,8385.21,1.0,Female,Non-Smoker,Term,2025,Direct,London,ACTIVE,,,Direct Debit,40k-60k,2,0,2,0.0
2026,POL003973,54,33,133024.0873503439,2727.912649656093,38377.735968484005,11217.206832545588,75672.23559128966,10484.821607680744,135752,2426.69,1.0,Female,Smoker,Endowment,2025,Direct,South,ACTIVE,,,Bank Transfer,20k-40k,2,0,2,5007.94
2026,POL003975,53,32,1181106.8472904495,106619.15270955046,51314.264355322404,18195.248710243934,1164457.2904367105,53759.19649772323,1287726,18758.09,1.0,Female,Non-Smoker,Endowment,2025,Aggregator,Midlands,ACTIVE,,,Direct Debit,100k+,2,0,2,39526.31
2026,POL003978,51,35,766707.986633056,39807.01336694404,156081.96517593547,59421.324861198016,443948.66311070416,147063.04685216234,806515,10507.61,1.0,Male,Non-Smoker,Term,2025,IFA,South,ACTIVE,,,Direct Debit,60k-100k,2,2,2,0.0
2026,POL003979,33,25,290156.0942584726,12469.905741527386,40803.78895361431,41561.34890861577,216658.88682613245,3601.9753116374777,302626,6803.81,1.0,Male,Non-Smoker,Term,2025,Aggregator,Midlands,ACTIVE,,,Direct Debit,40k-60k,2,0,2,0.0
2026,POL003980,67,35,221208.62320111934,14045.376798880665,58938.19520693688,250.23417676667157,168011.17907176464,8054.391544531798,235254,5310.18,1.0,Female,Non-Smoker,Term,2025,IFA,South,ACTIVE,,,Direct Debit,20k-40k,2,0,2,0.0
2026,POL003983,41,38,168152.88660966267,4398.113390337327,26753.799863381635,15985.48126601995,120445.86631026427,9365.85256033414,172551,3460.2,1.0,Male,Non-Smoker,Term,2025,IFA,South,ACTIVE,,,Direct Debit,20k-40k,2,0,2,0.0
2026,POL003984,56,11,320312.62611347664,63916.37388652336,61568.50327296801,46602.40855354866,174996.3637673774,101061.72440610593,384229,12226.84,1.0,Female,Non-Smoker,Endowment,2025,IFA,London,ACTIVE,,,Bank Transfer,40k-60k,2,0,2,24761.15
2026,POL003987,62,15,447216.68251684966,26024.317483150342,90713.64782885672,5985.958733981866,255740.6285400654,120800.764897096,473241,6480.7,1.0,Male,Smoker,Term,2025,IFA,Midlands,ACTIVE,,,Direct Debit,40k-60k,2,1,2,0.0
2026,POL003988,31,28,87212.2274860229,5038.772513977106,16599.20046960554,20728.91947591417,49700.935748701566,5221.944305778728,92251,2543.85,1.0,Male,Smoker,Term,2025,IFA,South,ACTIVE,,,Direct Debit,<20k,2,0,2,0.0
2026,POL003989,54,29,272049.60842579236,9273.391574207635,56190.71379769876,35763.08178072655,170402.2427026695,18966.961718905193,281323,4919.32,1.0,Male,Non-Smoker,Endowment,2025,IFA,South,ACTIVE,,,Bank Transfer,20k-40k,2,0,2,9193.67
2026,POL003990,44,19,367782.8960972425,38432.10390275752,79544.43622250651,64126.44344359924,243736.87206459354,18807.248269300733,406215,11608.85,1.0,Male,Non-Smoker,Term,2025,Aggregator,Wales,ACTIVE,,,Bank Transfer,40k-60k,2,0,2,0.0
2026,POL003996,30,27,654514.9160837604,41769.08391623956,38016.368421835024,105243.08751588823,534277.6480021493,18746.896060127416,696284,11774.92,1.0,Female,Non-Smoker,Term,2025,Direct,London,ACTIVE,,,Direct Debit,60k-100k,2,0,2,0.0
2026,POL003997,51,36,194755.25110894314,33805.748891056865,49277.439451040285,1602.1981128770253,175673.59652257725,2007.7659135054273,228561,3286.89,1.0,Female,Non-Smoker,Term,2025,IFA,North,ACTIVE,,,Bank Transfer,20k-40k,2,0,2,0.0
2026,POL004000,27,25,167302.1214004646,23442.878599535412,46527.16170652529,21142.011570118575,113570.57568732194,9505.251036034213,190745,3180.91,1.0,Male,Smoker,Term,2025,Direct,Wales,ACTIVE,,,Direct Debit,20k-40k,2,0,2,0.0
2026,POL004001,57,24,638203.9734501421,129134.02654985792,167658.18063036102,24327.05333187525,550451.842642142,24900.923395621823,767338,14701.75,1.0,Female,Non-Smoker,Term,2025,IFA,Scotland,ACTIVE,,,Bank Transfer,60k-100k,2,1,2,0.0
2026,POL004003,67,31,122455.9321011706,7238.067898829395,23818.366540566414,5308.01881721233,92619.28726698962,7948.327375231645,129694,3690.9,1.0,Male,Non-Smoker,Term,2025,IFA,Midlands,ACTIVE,,,Direct Debit,<20k,2,2,2,0.0
2026,POL004005,64,12,174946.32148579863,13480.678514201369,53369.161241740396,5991.813372680683,111165.05766586703,17900.967719711887,188427,3019.17,1.0,Male,Non-Smoker,Term,2025,IFA,Scotland,ACTIVE,,,Direct Debit,20k-40k,2,0,2,0.0
2026,POL004006,31,36,158291.83322721138,9722.166772788623,4645.879246754101,694.5313113213987,159178.768209761,3494.821232163493,168014,3066.57,1.0,Male,Non-Smoker,Term,2025,Direct,Midlands,ACTIVE,,,Credit Card,40k-60k,2,0,2,0.0
